,merchant,first_6_digits,payment_ref,amount_eur,card_network,card_type,timestamp,refused_by_bank,bank_country_id,user_id,user_country_id,is_fraud
225,Shop8,282205.0,b9edd2dbca13c2df,0.0,SchemeD,DEBIT,1458082008,0,45.0,2262317837.0,6.0,0
226,Shop3,834606.0,d6ee752a1e83897b,7.5,SchemeF,CREDIT,1459081821,1,45.0,2270266921.0,6.0,0
227,Shop8,709409.0,6c51d10365b11b65,0.0,SchemeF,CREDIT,1461363076,0,45.0,,6.0,0
228,Shop3,752267.0,889696a45ba1f97c,4.4,SchemeD,DEBIT,1459795231,0,45.0,2447273180.0,6.0,0
229,Shop8,447301.0,488977312ada785d,0.0,SchemeD,DEBIT,1457557196,0,45.0,2656186467.0,6.0,0
230,Shop2,514823.0,5f5147c5e705a19f,33.55,SchemeF,DEBIT,1461484152,0,45.0,2399428994.0,6.0,0
231,Shop8,87423.0,fc6a53804cf39cb2,0.0,SchemeF,CREDIT,1459532601,1,46.0,2724504889.0,6.0,0
232,Shop2,914567.0,c5edeac91ef81d3f,14.05,SchemeD,CREDIT,1457043496,1,46.0,1703511378.0,6.0,0
233,Shop8,864057.0,1e9fa5ad66614ac9,0.0,SchemeF,CREDIT,1457643886,0,46.0,2644703011.0,6.0,0
234,Shop8,849888.0,3fa23a34693099c9,0.0,SchemeF,CREDIT,1458000917,0,46.0,2670831263.0,6.0,0
235,Shop2,965219.0,418b8ba67dc9ca33,14.88,SchemeF,CREDIT,1461799699,0,46.0,811383723.0,6.0,0
236,Shop8,312370.0,43928991573ad35a,0.0,,CREDIT,1458804719,1,46.0,2698471628.0,6.0,0
237,Shop2,976693.0,4d84ba898196c39c,11.12,SchemeF,CREDIT,1461256572,0,46.0,854329414.0,6.0,0
238,Shop2,221932.0,23e1a37cbb1b82f2,16.0,SchemeD,CREDIT,1458648690,0,49.0,672213238.0,6.0,0
239,Shop2,364820.0,64f9264146e4dcdd,22.15,SchemeI,CREDIT,1460519654,0,49.0,1134474113.0,6.0,0
240,Shop2,364820.0,7c9b0bd6a4be30b3,16.6,SchemeI,CREDIT,1460375783,0,49.0,1134474113.0,6.0,0
241,Shop2,840335.0,e7257747e55a15b5,13.95,SchemeFA,CREDIT,1457442777,0,49.0,2643729555.0,6.0,0
242,Shop2,221932.0,1e27fc4483279d34,11.0,SchemeD,CREDIT,1460915324,0,49.0,672213238.0,6.0,0
243,Shop2,337837.0,97abb89fbcd5d0db,10.0,SchemeFA,CREDIT,1457304179,0,49.0,2645676588.0,6.0,0
244,Shop3,704026.0,ea883f607e2e69a5,6.3,SchemeF,CREDIT,1461884401,0,49.0,2155649887.0,6.0,0
245,Shop2,757995.0,f4e7a4032e95039b,38.35,SchemeF,DEBIT,1461064162,1,51.0,2104671810.0,6.0,0
246,Shop2,184461.0,4c89fa8ff13858e5,16.25,SchemeD,CREDIT,1456857328,0,55.0,1387206473.0,6.0,0
247,Shop2,145527.0,01647a0f62468e40,14.35,SchemeF,CREDIT,1457649893,0,55.0,1326403261.0,6.0,0
248,Shop2,145527.0,3be9ee6ab7db70af,14.93,SchemeF,CREDIT,1457769394,0,55.0,1326403261.0,6.0,0
249,Shop2,145527.0,d0834ff4776e1d33,9.1,SchemeF,CREDIT,1457173582,0,55.0,1326403261.0,6.0,0
250,Shop2,218659.0,de0ea4cec84879fd,15.85,SchemeF,CREDIT,1457375955,0,55.0,1051596256.0,6.0,0
251,Shop2,962153.0,1aa582eda92febba,13.6,SchemeF,CREDIT,1458472999,1,55.0,2342752810.0,6.0,0
252,Shop2,777548.0,4d52e66fc64801ee,15.0,SchemeF,CREDIT,1460117516,0,55.0,1092580698.0,6.0,0
253,Shop2,218659.0,9f51a943961c80e8,1.0,SchemeF,CREDIT,1458400119,0,55.0,1051596256.0,6.0,0
254,Shop2,128275.0,9e7d29a6106fc4c0,14.25,SchemeF,DEBIT,1460671219,0,55.0,,6.0,0
255,Shop2,184461.0,c589b2c49c61cd6a,16.25,SchemeD,CREDIT,1456857226,0,55.0,1387206473.0,6.0,0
256,Shop2,962153.0,7e20c1ab94152cb4,23.4,SchemeF,CREDIT,1459153592,1,55.0,2342752810.0,6.0,0
257,Shop2,218659.0,eb2613df85f2e9ba,16.7,SchemeF,CREDIT,1460722592,0,55.0,1051596256.0,6.0,0
258,Shop2,102084.0,151fb26c8b078f28,7.87,SchemeF,CREDIT,1460445675,0,55.0,1920725193.0,6.0,0
259,Shop2,538574.0,defa5f38ed5076d0,19.95,SchemeF,CREDIT,1459589632,1,55.0,2342752810.0,6.0,0
260,Shop2,521801.0,f7ee4fe7ac986c17,9.15,SchemeF,DEBIT,1457395421,0,55.0,2058663020.0,6.0,0
261,Shop2,670820.0,c2f32d4a1cd35415,13.31,SchemeD,CREDIT,1460379031,0,55.0,1129755791.0,6.0,0
262,Shop2,538574.0,5080eaf0b8ab2f4a,15.65,SchemeF,CREDIT,1461917322,0,55.0,2342752810.0,6.0,0
263,Shop2,538574.0,2f8509e6babec689,10.9,SchemeF,CREDIT,1458395343,0,55.0,2342752810.0,6.0,0
264,Shop2,145527.0,3104f10b7a7ddf4a,15.9,SchemeF,CREDIT,1457731121,0,55.0,1326403261.0,6.0,0
265,Shop8,792823.0,e1bad9e33c26c03c,0.0,SchemeF,PREPAID,1456867360,0,56.0,689751619.0,6.0,0
266,Shop8,472641.0,95d95e27fe7daf9f,0.0,SchemeF,CREDIT,1458420717,0,57.0,2683590376.0,6.0,0
267,Shop2,771997.0,7843f139f1252e6e,22.55,SchemeD,CREDIT,1460964437,0,60.0,887056151.0,6.0,0
268,Shop8,771997.0,e3ba9bcb90c6607b,0.0,SchemeD,CREDIT,1459539205,0,60.0,750891490.0,6.0,0
269,Shop2,771997.0,938bcd15417bfb89,16.9,SchemeD,CREDIT,1457952592,0,60.0,1758807542.0,6.0,0
270,Shop2,771997.0,2eb016fb98fe84fc,49.8,SchemeD,CREDIT,1457906322,0,60.0,987362073.0,6.0,0
271,Shop2,636482.0,c91be27d59566c5d,16.22,SchemeD,CREDIT,1461987153,0,60.0,1356836770.0,6.0,0
272,Shop2,636482.0,7280e06eabdb500e,17.3,SchemeD,CREDIT,1462015459,0,60.0,1020470712.0,6.0,0
273,Shop2,886098.0,6e6875fa17d3967b,17.0,SchemeD,CREDIT,1461660875,0,60.0,1052296501.0,6.0,0
274,Shop2,196814.0,71ede0c4cf6abe9e,37.8,SchemeF,PREPAID,1458921896,1,60.0,2702564796.0,6.0,0
275,Shop2,771997.0,d69d1c2e38500106,13.05,SchemeD,CREDIT,1459621653,0,60.0,617461475.0,6.0,0
276,Shop2,771997.0,6180d1af6255e585,13.7,SchemeD,CREDIT,1459664726,0,60.0,2346384172.0,6.0,0
277,Shop2,771997.0,f656f8289e5d8520,6.9,SchemeD,CREDIT,1457163297,0,60.0,668067858.0,6.0,0
278,Shop2,326908.0,8fdfd27f2a057024,9.25,SchemeF,DEBIT,1459783037,0,60.0,1315787205.0,6.0,0
279,Shop2,771997.0,2da40df398dd051f,20.95,SchemeD,CREDIT,1456879951,0,60.0,979157626.0,6.0,0
280,Shop2,771997.0,b1de02c911b00e29,30.75,SchemeD,CREDIT,1457374285,0,60.0,1463613006.0,6.0,0
281,Shop2,771997.0,20e326e4963c6c27,40.0,SchemeD,CREDIT,1459495221,0,60.0,921686129.0,6.0,0
282,Shop8,670714.0,5cd7917280565220,0.0,SchemeF,CREDIT,1457028833,0,60.0,2638042854.0,6.0,0
283,Shop8,771997.0,37be7af232d5af71,0.0,SchemeD,CREDIT,1457214924,0,60.0,2644092348.0,6.0,0
284,Shop8,771997.0,72a02c83afc5059c,0.0,SchemeD,CREDIT,1459672767,0,60.0,2729091856.0,6.0,0
285,Shop2,886098.0,5602ac203567c5a7,9.2,SchemeD,CREDIT,1461961043,0,60.0,1042597538.0,6.0,0
286,Shop2,771997.0,82a900de1bc2caa5,40.0,SchemeD,CREDIT,1461895447,0,60.0,930657322.0,6.0,0
287,Shop2,150351.0,19521c20e77621b9,47.67,SchemeF,CREDIT,1457683892,0,60.0,809711295.0,6.0,0
288,Shop2,403189.0,226f5c52b0e3783f,26.18,SchemeF,DEBIT,1460472919,0,60.0,863074981.0,6.0,0
289,Shop2,771997.0,538ccefc368e3200,27.18,SchemeD,CREDIT,1460843882,0,60.0,1041003974.0,6.0,0
290,Shop2,150351.0,50bdf93207f8b16c,6.0,SchemeF,CREDIT,1457783066,0,60.0,1568933358.0,6.0,0
291,Shop2,636482.0,5e53bb7e88af7aac,32.95,SchemeD,CREDIT,1461660845,0,60.0,2193622099.0,6.0,0
292,Shop8,649341.0,facef765f3c55ae7,0.0,SchemeF,CREDIT,1457198218,0,60.0,2643403827.0,6.0,0
293,Shop2,865.0,51b63a12e2a3aa19,9.7,SchemeDA,DEBIT,1460544873,1,60.0,846793872.0,6.0,0
294,Shop2,771997.0,e8d9fc2be1c85028,50.0,SchemeD,CREDIT,1458507837,0,60.0,913432759.0,6.0,0
295,Shop2,771997.0,f5fa8e31eb213cba,11.55,SchemeD,CREDIT,1457341266,0,60.0,780760170.0,6.0,0
296,Shop2,433900.0,04c540bbce045bbf,40.5,SchemeD,CREDIT,1461045621,0,60.0,1220278613.0,6.0,0
297,Shop2,780836.0,21635735754ced28,7.7,SchemeF,DEBIT,1461003907,0,60.0,1130018377.0,6.0,0
298,Shop2,433900.0,911141f7bc51b01e,3.96,SchemeD,CREDIT,1458056740,0,60.0,885610421.0,6.0,0
299,Shop2,636482.0,2ea13ea08feb4d76,45.0,SchemeD,CREDIT,1461620037,0,60.0,1842571712.0,6.0,0
300,Shop2,413628.0,0c226e23a283ec18,8.8,SchemeF,CREDIT,1458409922,1,61.0,912576099.0,6.0,0
301,Shop8,136557.0,35064b9ccfe31df0,0.0,SchemeD,PREPAID,1458379856,0,62.0,2683715599.0,6.0,0
302,Shop8,122881.0,680c1d26ffa204ea,0.0,SchemeD,DEBIT,1461228426,0,62.0,2784820892.0,6.0,0
303,Shop2,730724.0,ab30cfec48f21153,6.7,SchemeF,PREPAID,1457866457,0,63.0,2112360087.0,6.0,0
304,Shop8,127193.0,bbeea7340e8cd536,0.0,SchemeF,PREPAID,1459932811,0,63.0,2738431596.0,6.0,0
305,Shop2,730724.0,45262bca4e07feb9,6.0,SchemeF,PREPAID,1462021486,0,63.0,2112360087.0,6.0,0
306,Shop2,994920.0,56d3be81cb267367,13.5,SchemeD,DEBIT,1460110838,0,63.0,2718482808.0,6.0,0
307,Shop8,82242.0,c5548114db38891a,0.0,SchemeI,CREDIT,1457984178,0,65.0,2669815579.0,6.0,0
308,Shop2,278866.0,04c7a34924dfdc8a,21.95,SchemeF,CREDIT,1460344911,0,65.0,2751531930.0,6.0,0
309,Shop8,627617.0,580b0c55097e4e93,0.0,SchemeF,DEBIT,1459861036,0,65.0,2335804542.0,6.0,0
310,Shop2,818220.0,dd7d331b9ca803b2,1.0,SchemeFA,CREDIT,1458074437,1,65.0,2506190593.0,6.0,0
311,Shop8,946327.0,85302e3355514399,0.0,SchemeF,CREDIT,1458611924,0,65.0,2691759232.0,6.0,0
312,Shop8,4568.0,0f8f8550de2f0dca,0.0,SchemeF,CREDIT,1458339754,0,65.0,2670338072.0,6.0,0
313,Shop8,424131.0,fcd9e31f89d8e8e9,0.0,SchemeD,CREDIT,1461752232,0,65.0,2802927905.0,6.0,0
314,Shop2,635859.0,7d047138411a9752,1.0,SchemeFA,CREDIT,1458775387,1,65.0,2314595545.0,6.0,0
315,Shop2,889757.0,ad03841268545839,3.4,SchemeF,PREPAID,1461110056,0,65.0,2761177705.0,6.0,0
316,Shop8,765953.0,cb4770eead74a8c0,0.0,SchemeF,CREDIT,1456910219,0,65.0,2633634822.0,6.0,0
317,Shop2,585892.0,59ecbb22430bd774,9.6,SchemeF,CREDIT,1457304377,0,65.0,1001828288.0,6.0,0
318,Shop2,809746.0,c19deb6e9c87e1fd,50.0,SchemeF,CREDIT,1460782861,0,65.0,2758906512.0,6.0,0
319,Shop2,271165.0,016a94dfdb76fe7f,9.2,SchemeD,CREDIT,1458821611,0,65.0,1337112019.0,6.0,0
320,Shop2,18692.0,0d33e5a6d4bb0f91,4.9,SchemeFA,CREDIT,1460845053,0,65.0,2768341759.0,6.0,0
321,Shop8,162755.0,678b83a64e237a97,0.0,SchemeF,PREPAID,1457574990,0,66.0,2656743669.0,6.0,0
322,Shop2,380393.0,4bdc7612e0189959,6.35,SchemeF,PREPAID,1456834653,0,67.0,897556515.0,6.0,0
323,Shop2,85581.0,556d9888f34cc01d,20.06,SchemeD,CREDIT,1461135172,0,69.0,1865220939.0,6.0,0
324,Shop2,794512.0,9219125d6e43a758,10.2,SchemeD,PREPAID,1460184772,1,69.0,914933565.0,6.0,0
325,Shop2,385507.0,a7decb46899295b5,15.5,SchemeD,CREDIT,1460223468,0,69.0,1540568561.0,6.0,0
326,Shop2,797962.0,f08a4b3f36704d22,6.65,SchemeF,CREDIT,1457191749,0,69.0,1105472368.0,6.0,0
327,Shop2,404119.0,790fe340137caf5f,18.75,SchemeI,CREDIT,1456913087,0,69.0,1337997950.0,6.0,0
328,Shop2,677498.0,6043bf43f24dffff,18.08,SchemeD,CREDIT,1457077136,0,69.0,1030135096.0,6.0,0
329,Shop2,794512.0,d6c6c98f3c8be626,15.0,SchemeD,PREPAID,1461508701,0,69.0,1534642904.0,6.0,0
330,Shop2,437709.0,a7c7fba294832c03,20.88,SchemeF,CREDIT,1459269623,0,69.0,2242095982.0,6.0,0
331,Shop2,794512.0,6917515ffcff47c8,6.85,SchemeD,PREPAID,1460916558,0,69.0,1534642904.0,6.0,0
332,Shop2,797962.0,2aa57a50e1d0ac0c,20.38,SchemeF,CREDIT,1458030015,0,69.0,1105472368.0,6.0,0
333,Shop2,828650.0,0fc2274c9b8efc34,13.26,SchemeF,CREDIT,1459205609,0,69.0,1879177410.0,6.0,0
334,Shop2,915482.0,e96208db27323f3b,22.55,SchemeI,CREDIT,1457967678,0,69.0,889934098.0,6.0,0
335,Shop2,85581.0,c847a7ecb2d0e4b8,10.54,SchemeD,CREDIT,1460317431,1,69.0,1460898043.0,6.0,0
336,Shop8,85581.0,71eed7cac4664138,0.0,SchemeD,CREDIT,1459805986,0,69.0,2025078586.0,6.0,0
337,Shop8,596129.0,011197d5107d31e1,0.0,SchemeF,CREDIT,1460290971,0,69.0,2751457173.0,6.0,0
338,Shop2,368375.0,9b32f0cb619bc4fc,26.35,SchemeD,CREDIT,1458903832,0,69.0,675397340.0,6.0,0
339,Shop2,166018.0,c9fc13ede764872f,45.0,SchemeD,CREDIT,1458411838,0,69.0,1484374583.0,6.0,0
340,Shop2,248625.0,e9991c7633eadd11,7.35,SchemeD,PREPAID,1461445000,0,69.0,951596647.0,6.0,0
341,Shop2,731822.0,5952c23c02435862,40.0,SchemeD,PREPAID,1458987253,0,69.0,2225788668.0,6.0,0
342,Shop2,731822.0,5b582ab41bbeed38,16.35,SchemeD,PREPAID,1460020264,0,69.0,2731077163.0,6.0,0
343,Shop8,831264.0,3defdad9c5c7547e,0.0,SchemeF,CREDIT,1458226527,0,69.0,2678603499.0,6.0,0
344,Shop2,797962.0,71aaece097165d2a,39.02,SchemeF,CREDIT,1457767908,0,69.0,935985874.0,6.0,0
345,Shop2,794203.0,3b5e3c7eca52c2f8,6.78,SchemeD,CREDIT,1458146965,0,69.0,2037782102.0,6.0,0
346,Shop2,102576.0,7705aab264bb82cf,7.8,SchemeI,CREDIT,1456875527,0,69.0,1218510511.0,6.0,0
347,Shop2,85581.0,3b7d2392b71dce03,6.0,SchemeD,CREDIT,1458844031,0,69.0,1865220939.0,6.0,0
348,Shop2,908808.0,aea6328c7bbefb27,10.3,SchemeD,CREDIT,1461604805,0,69.0,1665680896.0,6.0,0
349,Shop2,694727.0,0bc97a32b424cc0d,8.5,SchemeF,CREDIT,1461708586,0,69.0,1812572403.0,6.0,0
350,Shop2,797962.0,d4de1e40ff995f08,2.2,SchemeF,CREDIT,1460916028,0,69.0,2770090164.0,6.0,0
351,Shop2,612329.0,4ab9842515810ead,7.5,SchemeD,CREDIT,1460673219,0,69.0,,6.0,0
352,Shop2,16334.0,7de393ef9bf9baa6,22.35,SchemeD,PREPAID,1459212483,0,68.0,2707572143.0,6.0,0
353,Shop2,610539.0,2f2df43b5f1fe014,8.95,SchemeF,PREPAID,1461023125,0,68.0,875992566.0,6.0,0
354,Shop8,155342.0,c653285065080abd,0.0,SchemeF,DEBIT,1461083657,0,68.0,2765167319.0,6.0,0
355,Shop2,16334.0,eb74705dea06a266,4.65,SchemeD,PREPAID,1461097395,0,68.0,1118623881.0,6.0,0
356,Shop2,16334.0,11a20cc5763d0d49,12.95,SchemeD,PREPAID,1461021237,0,68.0,1326909640.0,6.0,0
357,Shop2,16334.0,e6429d8a7bcf9fc6,9.55,SchemeD,PREPAID,1461050440,0,68.0,1524257691.0,6.0,0
358,Shop8,610539.0,f37be8913574d6ca,0.0,SchemeF,PREPAID,1456798571,0,68.0,2629926969.0,6.0,0
359,Shop2,840335.0,680f2e013996bc8d,20.7,SchemeFA,DEBIT,1456865078,0,68.0,1351564112.0,6.0,0
360,Shop2,636482.0,ee9383076c7529df,15.58,SchemeD,CREDIT,1456861222,0,68.0,1772097952.0,6.0,0
361,Shop2,610539.0,3e15b663a3144347,13.9,SchemeF,PREPAID,1456828131,1,68.0,904290513.0,6.0,0
362,Shop3,636482.0,e390010cf58e1c1a,5.72,SchemeD,CREDIT,1456852950,0,68.0,1865171974.0,6.0,0
363,Shop2,16334.0,1b0e0df33a6d78c4,9.9,SchemeD,PREPAID,1459178510,0,68.0,2149215449.0,6.0,0
364,Shop2,206432.0,6c9ef91c6157c950,45.0,SchemeD,PREPAID,1459054759,1,68.0,2690988850.0,6.0,0
365,Shop2,636482.0,49b08ffc8d80c63f,15.28,SchemeD,CREDIT,1458668594,0,68.0,1666144436.0,6.0,0
366,Shop2,39912.0,9842a2fb84bf5bdb,7.45,SchemeFA,DEBIT,1459486172,0,68.0,2719999381.0,6.0,0
367,Shop2,636482.0,8be651613bc9c643,11.33,SchemeD,CREDIT,1457455201,0,68.0,1603881982.0,6.0,0
368,Shop2,610539.0,33d06e1761cec6f4,4.11,SchemeF,PREPAID,1459099064,0,68.0,1035780685.0,6.0,0
369,Shop8,956453.0,9d81cc72e21a98b5,0.0,SchemeF,DEBIT,1459461985,1,68.0,1121116815.0,6.0,0
370,Shop8,636482.0,aafafdb1c6988820,0.0,SchemeD,CREDIT,1457406467,0,68.0,2456460570.0,6.0,0
371,Shop2,610539.0,02f42e438257df2f,16.2,SchemeF,PREPAID,1461433234,0,68.0,2014306472.0,6.0,0
372,Shop2,16334.0,bd9ab2747bc20f86,1.0,SchemeD,PREPAID,1457431339,0,68.0,1203989301.0,6.0,0
373,Shop2,644305.0,24a104bc888642a1,11.45,SchemeD,PREPAID,1457409448,1,68.0,683626911.0,6.0,0
374,Shop2,221520.0,4d41e4e7e1fba331,8.76,SchemeD,PREPAID,1458339599,0,68.0,707224189.0,6.0,0
375,Shop8,610539.0,a5dd2eb75b145856,0.0,SchemeF,PREPAID,1458180198,0,68.0,2677430729.0,6.0,0
376,Shop2,926895.0,35e0166d0fd11d44,45.0,SchemeD,PREPAID,1460796062,0,68.0,1953139610.0,6.0,0
377,Shop2,610539.0,58a77b2cc54fbb61,15.5,SchemeF,PREPAID,1458680301,0,68.0,2517054375.0,6.0,0
378,Shop2,801470.0,3f2bcaa29c0b0bce,20.3,SchemeFA,CREDIT,1459350879,0,68.0,1337997950.0,6.0,0
379,Shop8,908502.0,45006f358786e51e,0.0,SchemeD,CREDIT,1458330457,0,68.0,1204688369.0,6.0,0
380,Shop2,610539.0,06d63b32c90128db,7.83,SchemeF,PREPAID,1461628571,0,68.0,1300169173.0,6.0,0
381,Shop2,610539.0,9c0d74b427f4decb,10.7,SchemeF,PREPAID,1458283250,0,68.0,2221877608.0,6.0,0
382,Shop2,636482.0,57d3428e347bfae0,6.6,SchemeD,CREDIT,1457992864,0,68.0,691564015.0,6.0,0
383,Shop8,768829.0,9c3f95f8ebd71686,0.0,SchemeD,DEBIT,1457819664,0,68.0,2270892710.0,6.0,0
384,Shop2,768640.0,eed45da89b9b89e5,14.22,SchemeF,DEFFERED_DEBIT,1457939748,0,68.0,880259588.0,6.0,0
385,Shop2,28940.0,dfd6ac78956edc76,6.0,SchemeIA,CREDIT,1457896035,0,68.0,2169561551.0,6.0,0
386,Shop2,610539.0,643b5352bf74fa6e,20.0,SchemeF,PREPAID,1461104027,0,68.0,1204010956.0,6.0,0
387,Shop2,16334.0,4b85cc43abd4bb62,9.81,SchemeD,PREPAID,1461106754,0,68.0,2021962209.0,6.0,0
388,Shop2,610539.0,f646a401b74c7fd6,14.25,SchemeF,PREPAID,1457621844,0,68.0,2128434560.0,6.0,0
389,Shop2,136510.0,d7bd48e8e653f061,32.5,SchemeF,DEBIT,1459633784,1,68.0,643458203.0,6.0,0
390,Shop2,610539.0,18f5b840f1741fa2,12.9,SchemeF,PREPAID,1460503873,0,68.0,2741089543.0,6.0,0
391,Shop2,16334.0,cc525dd374de2526,4.4,SchemeD,PREPAID,1460321826,0,68.0,2045908771.0,6.0,0
392,Shop2,16334.0,553307260e2e69f7,11.3,SchemeD,PREPAID,1456945994,0,68.0,1162381282.0,6.0,0
393,Shop2,610539.0,09a4e16713076922,34.96,SchemeF,PREPAID,1460283514,1,68.0,1020558056.0,6.0,0
394,Shop2,636482.0,fd7c2ec95a430495,40.0,SchemeD,CREDIT,1458907234,0,68.0,1436109137.0,6.0,0
395,Shop2,392140.0,4ac6b73d9e54604b,2.0,SchemeF,DEBIT,1460549160,0,68.0,2747640124.0,6.0,0
396,Shop2,375581.0,7729e04a0a596831,9.3,SchemeD,PREPAID,1460279688,0,68.0,1052122864.0,6.0,0
397,Shop2,550641.0,dae88911d86f9edb,6.0,SchemeI,CREDIT,1457297033,0,68.0,1194910119.0,6.0,0
398,Shop2,10378.0,f24383c5a8e71a04,13.5,SchemeD,CREDIT,1460377472,0,68.0,750555187.0,6.0,0
399,Shop8,644305.0,251a0acccef53f3f,0.0,SchemeD,PREPAID,1457280991,1,68.0,2214961547.0,6.0,0
400,Shop2,139484.0,e77ee2f8d7c52c9f,1.0,SchemeD,DEBIT,1457202444,0,68.0,1209792379.0,6.0,0
401,Shop2,64841.0,d84345222deef77e,66.08,SchemeD,PREPAID,1457304128,1,68.0,1426965997.0,6.0,0
402,Shop8,852801.0,3373327742a598cd,0.0,SchemeF,CREDIT,1457241051,0,68.0,2644587078.0,6.0,0
403,Shop2,16334.0,effcd2a4510bff81,8.1,SchemeD,PREPAID,1456945405,0,68.0,969458678.0,6.0,0
404,Shop8,768829.0,ec250d0021b41e1a,0.0,SchemeD,DEBIT,1460327584,0,68.0,2753041041.0,6.0,0
405,Shop2,16334.0,98b716ac45173c57,7.6,SchemeD,PREPAID,1458514474,0,68.0,1980792527.0,6.0,0
406,Shop2,886098.0,0c091e8b23fc6a69,11.8,SchemeD,CREDIT,1458453481,0,68.0,690608491.0,6.0,0
407,Shop2,207090.0,0f4b460107d2889f,89.25,SchemeD,CREDIT,1460411235,0,68.0,1794208064.0,6.0,0
408,Shop8,610539.0,d3be0e115e1a01b4,0.0,SchemeF,PREPAID,1458707700,0,68.0,1965513478.0,6.0,0
409,Shop2,636482.0,267d5677eed72322,6.0,SchemeD,CREDIT,1458765284,0,68.0,2127929302.0,6.0,0
410,Shop2,966837.0,02daf6bcae73ad33,37.8,SchemeD,PREPAID,1457350691,0,68.0,905022812.0,6.0,0
411,Shop8,610539.0,fca7413c99c30eb7,0.0,SchemeF,PREPAID,1461492361,0,68.0,2793294325.0,6.0,0
412,Shop2,636482.0,be57e5ad99ddd6b6,5.76,SchemeD,CREDIT,1461475928,0,68.0,1945629172.0,6.0,0
413,Shop2,636482.0,85f1f5e857700d22,12.2,SchemeD,CREDIT,1458395239,0,68.0,1041595973.0,6.0,0
414,Shop2,886098.0,cf9602dc86370a2b,22.3,SchemeD,CREDIT,1458411939,0,68.0,690608491.0,6.0,0
415,Shop2,636482.0,a0ac025e641e2619,14.93,SchemeD,CREDIT,1459857713,0,68.0,2127929302.0,6.0,0
416,Shop2,636482.0,53af0a50fd4731c2,8.4,SchemeD,CREDIT,1459890245,0,68.0,1018205229.0,6.0,0
417,Shop8,610539.0,fc26576ca52c21af,0.0,SchemeF,PREPAID,1461056367,0,68.0,1235184528.0,6.0,0
418,Shop2,392140.0,840c872fbaded32a,40.0,SchemeF,DEBIT,1461941616,0,68.0,2810852377.0,6.0,0
419,Shop8,263754.0,67443630c058d635,0.0,SchemeF,DEBIT,1460865416,0,68.0,2772432441.0,6.0,0
420,Shop2,768640.0,1b0c15027f0f3134,39.75,SchemeF,DEFFERED_DEBIT,1460756591,0,68.0,2313750552.0,6.0,0
421,Shop2,221520.0,1643a53f173b64eb,10.0,SchemeD,PREPAID,1460936172,0,68.0,777641129.0,6.0,0
422,Shop8,16334.0,5a73a61252b078ec,0.0,SchemeD,PREPAID,1459204056,0,68.0,2706219793.0,6.0,0
423,Shop2,636482.0,e42a8d89db8f7c28,13.39,SchemeD,CREDIT,1461008753,0,68.0,857300374.0,6.0,0
424,Shop2,768640.0,b1fa06975f82a8cc,6.6,SchemeF,DEFFERED_DEBIT,1458031045,0,68.0,1667702149.0,6.0,0
425,Shop2,963782.0,e9eda025f33030a4,10.15,SchemeF,DEBIT,1460456985,0,68.0,785768194.0,6.0,0
426,Shop8,636482.0,4da32524a60cff58,0.0,SchemeD,CREDIT,1459094440,0,68.0,960584872.0,6.0,0
427,Shop2,886098.0,249566d05c1c3f79,6.3,SchemeD,CREDIT,1461430440,0,68.0,1352212167.0,6.0,0
428,Shop2,16334.0,27f9d9da3b3dea1a,1.0,SchemeD,PREPAID,1461373518,0,68.0,,6.0,0
429,Shop2,610539.0,7bac19898f2b2a9b,7.75,SchemeF,PREPAID,1460831537,0,68.0,2705947751.0,6.0,0
430,Shop2,768829.0,71bc24ceda69037e,11.45,SchemeD,DEBIT,1458326310,0,68.0,2303324726.0,6.0,0
431,Shop2,610539.0,a33a26907a01bb99,44.35,SchemeF,PREPAID,1460017638,0,68.0,1082708222.0,6.0,0
432,Shop8,636482.0,c0c828361ef9e1cc,0.0,SchemeD,CREDIT,1460025143,0,68.0,1292379203.0,6.0,0
433,Shop2,636482.0,36735b33d5d2bb0a,20.79,SchemeD,CREDIT,1457820596,0,68.0,959682374.0,6.0,0
434,Shop2,610539.0,ab9d684a71efcdaf,7.68,SchemeF,PREPAID,1459386493,0,68.0,2136285557.0,6.0,0
435,Shop2,636482.0,5df21cda083a297d,24.61,SchemeD,CREDIT,1457799424,0,68.0,1357352020.0,6.0,0
436,Shop2,664533.0,af2951445806a652,8.6,SchemeFA,DEBIT,1456972004,0,68.0,2495562751.0,6.0,0
437,Shop2,926895.0,376162c4c386295e,11.2,SchemeD,PREPAID,1458818070,0,68.0,1622427788.0,6.0,0
438,Shop2,610539.0,74002b56b3d42234,13.65,SchemeF,PREPAID,1459804862,0,68.0,1228456578.0,6.0,0
439,Shop8,610539.0,d343d89a156004a4,0.0,SchemeF,PREPAID,1457620037,1,68.0,1027715884.0,6.0,0
440,Shop2,963782.0,647b1148bcac179a,14.9,SchemeF,DEBIT,1458140228,0,68.0,785768194.0,6.0,0
441,Shop2,610539.0,c635d1ef6a0bf17c,2.35,SchemeF,PREPAID,1459785455,1,68.0,2733374248.0,6.0,0
442,Shop2,610539.0,6cd9b6ed2f6993b6,33.65,SchemeF,PREPAID,1460534832,0,68.0,2663348778.0,6.0,0
443,Shop2,768829.0,23bcf18e9611e63e,10.71,SchemeD,DEBIT,1458130814,0,68.0,1767111568.0,6.0,0
